,playId,x_coords,y_coords,nflId,event,data.ball_handler,data.qtr,data.game_clock,data.play_clock,data.real_time,frameId,team,gameId
174,76,32.74438567,34.38733328,2552415,,,1st,14:45,30,1601598210,16,home,2020_04_DEN_NYJ
175,76,32.902565,10.29069265,2562845,,,1st,14:45,30,1601598210,16,home,2020_04_DEN_NYJ
176,76,28.91282145,23.25735982,2561036,,,1st,14:45,30,1601598210,16,home,2020_04_DEN_NYJ
177,76,32.16405897,22.2599233,2555353,,,1st,14:45,30,1601598210,17,home,2020_04_DEN_NYJ
178,76,31.16662245,27.24710337,2560738,,,1st,14:45,30,1601598210,17,home,2020_04_DEN_NYJ
179,76,32.902565,33.23171743,2530515,,,1st,14:45,30,1601598210,17,home,2020_04_DEN_NYJ
180,76,32.16405897,21.00355628,2562258,,,1st,14:45,30,1601598210,17,home,2020_04_DEN_NYJ
181,76,33.16149483,23.25735982,2555133,,,1st,14:45,30,1601598210,17,home,2020_04_DEN_NYJ
182,76,28.17431542,21.00355628,2506404,,,1st,14:45,30,1601598210,17,home,2020_04_DEN_NYJ
183,76,32.16405897,26.24966685,2556524,,,1st,14:45,30,1601598210,17,home,2020_04_DEN_NYJ
184,76,32.902565,24.2547938,2538145,,,1st,14:45,30,1601598210,17,home,2020_04_DEN_NYJ
185,76,32.64363451,34.48808444,2552415,,,1st,14:45,30,1601598210,17,home,2020_04_DEN_NYJ
186,76,32.902565,10.29069265,2562845,,,1st,14:45,30,1601598210,17,home,2020_04_DEN_NYJ
187,76,28.91282145,23.25735982,2561036,,,1st,14:45,30,1601598210,17,home,2020_04_DEN_NYJ
188,76,32.26481013,22.2599233,2555353,,,1st,14:44,29,1601598210,18,home,2020_04_DEN_NYJ
189,76,31.26737361,27.24710337,2560738,,,1st,14:44,29,1601598210,18,home,2020_04_DEN_NYJ
190,76,32.902565,33.23171743,2530515,,,1st,14:44,29,1601598210,18,home,2020_04_DEN_NYJ
191,76,32.26481013,20.90280512,2562258,,,1st,14:44,29,1601598210,18,home,2020_04_DEN_NYJ
192,76,33.26224574,23.25735982,2555133,,,1st,14:44,29,1601598210,18,home,2020_04_DEN_NYJ
193,76,28.27506658,20.90280512,2506404,,,1st,14:44,29,1601598210,18,home,2020_04_DEN_NYJ
194,76,32.26481013,26.24966685,2556524,,,1st,14:44,29,1601598210,18,home,2020_04_DEN_NYJ
195,76,32.902565,24.2547938,2538145,,,1st,14:44,29,1601598210,18,home,2020_04_DEN_NYJ
196,76,32.54288335,34.58883561,2552415,,,1st,14:44,29,1601598210,18,home,2020_04_DEN_NYJ
197,76,32.902565,10.29069265,2562845,,,1st,14:44,29,1601598210,18,home,2020_04_DEN_NYJ
198,76,28.91282145,23.25735982,2561036,,,1st,14:44,29,1601598210,18,home,2020_04_DEN_NYJ
199,76,32.36858383,22.2599233,2555353,,,1st,14:44,29,1601598210,19,home,2020_04_DEN_NYJ
200,76,31.37114731,27.24710337,2560738,,,1st,14:44,29,1601598210,19,home,2020_04_DEN_NYJ
201,76,32.902565,33.23171743,2530515,,,1st,14:44,29,1601598210,19,home,2020_04_DEN_NYJ
202,76,32.36858383,20.79903142,2562258,,,1st,14:44,29,1601598210,19,home,2020_04_DEN_NYJ
203,76,33.36601918,23.25735982,2555133,,,1st,14:44,29,1601598210,19,home,2020_04_DEN_NYJ
204,76,28.37884028,20.79903142,2506404,,,1st,14:44,29,1601598210,19,home,2020_04_DEN_NYJ
205,76,32.36858383,26.24966685,2556524,,,1st,14:44,29,1601598210,19,home,2020_04_DEN_NYJ
206,76,32.902565,24.2547938,2538145,,,1st,14:44,29,1601598210,19,home,2020_04_DEN_NYJ
207,76,32.43910965,34.69260931,2552415,,,1st,14:44,29,1601598210,19,home,2020_04_DEN_NYJ
208,76,32.902565,10.29069265,2562845,,,1st,14:44,29,1601598210,19,home,2020_04_DEN_NYJ
209,76,28.91282145,23.25735982,2561036,,,1st,14:44,29,1601598210,19,home,2020_04_DEN_NYJ
210,76,32.46631246,22.2599233,2555353,,,1st,14:44,29,1601598210,20,home,2020_04_DEN_NYJ
211,76,31.46887594,27.24710337,2560738,,,1st,14:44,29,1601598210,20,home,2020_04_DEN_NYJ
212,76,32.902565,33.23171743,2530515,,,1st,14:44,29,1601598210,20,home,2020_04_DEN_NYJ
213,76,32.46631246,20.70130279,2562258,,,1st,14:44,29,1601598210,20,home,2020_04_DEN_NYJ
214,76,33.46374755,23.25735982,2555133,,,1st,14:44,29,1601598210,20,home,2020_04_DEN_NYJ
215,76,28.47656891,20.70130279,2506404,,,1st,14:44,29,1601598210,20,home,2020_04_DEN_NYJ
